timestamp_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_C,rpm
1368,-0.465942,-0.363525,1.368896,-8.98,-6.6,2.08,39.5,4500.0
1372,0.56543,-0.43335,1.131714,7.88,-12.43,-6.8,39.5,4500.0
1376,0.479248,0.343994,0.813599,5.8,8.08,-3.61,39.5,4500.0
1380,-0.273804,0.439941,0.994629,-9.53,10.65,9.59,39.5,4500.0
1384,-0.50354,-0.343994,1.374512,-9.16,-5.44,4.22,39.5,4500.0
1388,-0.545898,-0.049683,1.361694,-12.02,0.85,10.23,39.5,4500.0
1392,0.304443,-0.557007,1.246704,3.58,-16.76,-2.74,39.5,4500.0
1396,0.590454,0.104126,0.869751,8.75,3.22,-6.96,39.5,4500.0
1400,-0.093628,0.522827,0.875,-5.77,12.93,3.46,39.5,4500.0
1404,-0.558838,-0.02478,1.36438,-11.84,1.26,11.36,39.5,4500.0
1408,-0.424805,0.165405,1.199463,-11.79,5.45,14.48,39.5,4500.0
1412,-0.061279,-0.536133,1.3396,-1.5,-15.65,-1.47,39.5,4500.0
1416,0.651978,-0.125732,0.984741,9.36,-2.64,-9.87,39.5,4500.0
1420,0.118164,0.501587,0.788452,-1.1,12.91,-0.23,39.5,4500.0
1424,-0.439941,0.169312,1.197144,-11.82,5.74,14.94,39.5,4500.0
1428,-0.344238,0.326416,1.040161,-10.69,9.43,12.98,39.5,4500.0
1432,-0.386719,-0.458008,1.370361,-6.62,-9.63,1.41,39.5,4500.0
1436,0.606445,-0.334351,1.091309,8.83,-9.52,-9.32,39.5,4500.0
1440,0.38855,0.441772,0.802734,3.5,10.08,-2.28,39.5,4500.0
1444,-0.350098,0.338379,1.029907,-10.76,9.35,12.81,39.5,4500.0
1448,-0.189819,0.48877,0.946655,-8.73,12.02,6.68,39.5,4500.0
1452,-0.554321,-0.215332,1.397827,-10.55,-2.45,6.53,39.5,4500.0
1456,0.443604,-0.493896,1.193726,6.73,-15.04,-4.69,39.5,4500.0
1460,0.551392,0.293091,0.851563,7.76,5.77,-5.21,39.5,4500.0
1464,-0.190918,0.487061,0.940064,-9.23,11.95,6.05,39.5,4500.0
1468,-0.016113,0.515137,0.820068,-5.82,13.02,0.2,39.5,4500.0
1472,-0.473022,0.010498,1.298828,-12.02,2.79,14.36,39.5,4500.0
1476,0.161987,-0.549194,1.309326,2.88,-16.6,-1.7,39.5,4500.0
1480,0.558838,0.039429,0.887817,10.32,1.46,-9.45,39.5,4500.0
1484,-0.019043,0.517578,0.812622,-5.96,12.56,-0.25,39.5,4500.0
1488,0.215088,0.504761,0.780396,-1.36,11.44,-1.79,39.5,4500.0
1492,-0.384766,0.17395,1.155029,-13.34,6.45,14.17,39.5,4500.0
1496,-0.192383,-0.548828,1.358154,-1.89,-13.02,0.34,39.5,4500.0
1500,0.621704,-0.159058,1.000366,11.07,-4.33,-8.73,39.5,4500.0
1504,0.225586,0.522217,0.778687,-1.27,11.21,-2.06,39.5,4500.0
1508,0.424927,0.456787,0.810547,3.87,8.23,-4.08,39.5,4500.0
1512,-0.316162,0.414917,1.07605,-12.54,9.66,9.54,39.5,4500.0
1516,-0.395508,-0.440552,1.376221,-7.15,-7.43,5.34,39.5,4500.0
1520,0.618408,-0.341553,1.130371,10.34,-10.97,-5.67,39.5,4500.0
1524,0.420166,0.46167,0.807251,3.85,8.3,-4.24,39.5,4500.0
1528,0.514771,0.267212,0.841309,7.78,5.02,-7.76,39.5,4500.0
1532,-0.134399,0.479004,0.922974,-10.29,10.95,2.82,39.5,4500.0
1536,-0.47168,-0.238281,1.348633,-10.98,-1.61,10.92,39.5,4500.0
1540,0.352905,-0.494141,1.22522,8.15,-14.9,-3.94,39.5,4500.0
1544,0.522827,0.263062,0.839722,8.05,5.47,-7.32,39.5,4500.0
1548,0.59021,0.034058,0.898682,10.34,1.02,-8.93,39.5,4500.0
1552,0.008911,0.505127,0.790894,-6.06,11.44,-1.21,39.5,4500.0
1556,-0.435303,-0.02124,1.255859,-13.31,2.95,14.32,39.5,4500.0
1560,-0.201538,-0.557983,1.344971,-1.95,-12.02,0.6,39.5,4500.0
1564,0.596191,0.026489,0.907837,10.16,1.29,-8.89,39.5,4500.0
1568,-0.191895,-0.553101,1.355225,-1.92,-12.11,0.8,39.5,4500.0
1572,0.186523,0.499145,0.768799,-0.5,10.76,-1.66,39.5,4500.0
1576,-0.372803,0.21582,1.165161,-13.69,6.45,13.06,39.5,4500.0
1580,-0.095337,0.533936,0.884888,-5.05,13.46,4.67,39.25,3952.0
1584,-0.579102,-0.040771,1.353882,-11.92,1.18,9.93,39.25,3952.0
1588,0.303467,-0.562622,1.248169,2.79,-17.11,-4.36,39.25,3952.0
1592,0.605469,0.09668,0.859497,8.7,2.7,-6.33,39.25,3952.0
1596,-0.094849,0.546143,0.881836,-5.13,13.4,4.69,39.25,3952.0
1600,0.078247,0.517822,0.795288,-1.09,13.39,1.27,39.25,3952.0
1604,-0.468018,0.15918,1.247925,-11.75,5.44,14.74,39.25,3952.0
1608,0.020142,-0.548706,1.337646,-1.43,-16.92,-1.93,39.25,3952.0
1612,0.654297,-0.106079,0.965088,8.85,-2.17,-10.2,39.25,3952.0
1616,0.081299,0.522827,0.798584,-1.14,13.5,1.4,39.25,3952.0
1620,0.335205,0.446045,0.778931,2.55,11.35,-0.18,39.25,3952.0
1624,-0.383301,0.298706,1.08606,-10.59,9.11,14.93,39.25,3952.0
1628,-0.309814,-0.490234,1.364624,-5.21,-12.71,-0.6,39.25,3952.0
1632,0.655518,-0.282837,1.06189,8.14,-7.7,-11.11,39.25,3952.0
1636,0.323975,0.444824,0.782349,2.38,11.5,-0.42,39.25,3952.0
1640,0.516968,0.348755,0.822754,5.96,7.46,-1.85,39.25,3952.0
1644,-0.282227,0.452271,0.980713,-8.62,11.82,11.98,39.25,3952.0
1648,-0.532593,-0.353149,1.379639,-9.25,-6.47,1.76,39.25,3952.0
1652,0.534912,-0.45105,1.133667,6.51,-13.03,-9.05,39.25,3952.0
1656,0.531372,0.367432,0.819458,5.94,7.74,-2.15,39.25,3952.0
1660,0.596558,0.150024,0.856079,8.66,3.27,-6.02,39.25,3952.0
1664,-0.128052,0.544067,0.897217,-5.95,13.56,5.89,39.25,3952.0
1668,-0.600342,-0.085205,1.368896,-11.68,0.27,8.24,39.25,3952.0
1672,0.350098,-0.541382,1.239868,3.73,-16.63,-4.66,39.25,3952.0
1676,0.592773,0.169678,0.857178,8.81,3.33,-6.23,39.25,3952.0
1680,0.591309,-0.082642,0.918945,9.59,-1.02,-9.5,39.25,3952.0
1684,0.054688,0.516113,0.793091,-2.76,13.62,0.95,39.25,3952.0
1688,-0.484741,0.098267,1.249268,-11.75,4.82,15.37,39.25,3952.0
1692,0.062866,-0.540039,1.342407,-0.02,-17.02,-1.73,39.25,3952.0
1696,0.597046,-0.076904,0.910522,9.64,-0.56,-10.98,39.25,3952.0
1700,0.643066,-0.245483,1.03418,9.47,-6.4,-10.43,39.25,3952.0
1704,0.296631,0.493896,0.788086,0.61,11.81,-1.15,39.25,3952.0
1708,-0.396851,0.257324,1.130737,-12.12,7.83,15.08,39.25,3952.0
1712,-0.249512,-0.520508,1.366699,-3.4,-13.07,0.55,39.25,3952.0
1716,0.638794,-0.226318,1.022949,9.46,-5.85,-9.78,39.25,3952.0
1720,0.601562,-0.383545,1.130371,8.48,-11.54,-7.93,39.25,3952.0
1724,0.481079,0.435425,0.812622,4.76,7.8,-3.05,39.25,3952.0
1728,-0.319824,0.458374,1.061523,-10.63,10.53,11.18,39.25,3952.0
1732,-0.442993,-0.421509,1.37146,-7.68,-7.51,4.29,39.25,3952.0
1736,0.611938,-0.376099,1.133667,8.49,-11.38,-7.86,39.25,3952.0
1740,0.384888,-0.498047,1.222046,6.63,-15.55,-4.05,39.25,4131.0
1744,-0.484253,-0.025879,1.275024,-12.59,2.28,14.09,39.25,4131.0
1748,0.151978,-0.558594,1.297363,3.26,-15.78,-2.81,39.25,4131.0
1752,0.578003,0.057129,0.884155,9.45,1.95,-8.52,39.25,4131.0
1756,-0.012451,0.503662,0.832397,-5.7,12.08,0.21,39.25,4131.0
1760,0.131714,0.504883,0.765991,-1.02,11.81,-0.62,39.25,4131.0
1764,-0.433716,0.15918,1.178467,-12.94,6.21,14.61,39.25,4131.0
1768,-0.094238,-0.544067,1.345947,-1.38,-14.69,-1.2,39.25,4131.0
1772,0.657837,-0.141235,0.992798,9.52,-3.03,-9.5,39.25,4131.0
1776,0.13147,0.500977,0.778442,-1.22,12.01,-0.26,39.25,4131.0
1780,0.366821,0.430786,0.783203,3.49,9.98,-1.42,39.25,4131.0
1784,-0.360107,0.38916,1.091187,-10.98,9.35,12.77,39.25,4131.0
1788,-0.352539,-0.477905,1.360107,-6.26,-10.73,0.78,39.25,4131.0
1792,0.637695,-0.302368,1.10083,8.11,-9.11,-9.47,39.25,4131.0
1796,0.36438,0.422974,0.785156,3.34,10.21,-1.26,39.25,4131.0
1800,0.55188,0.284912,0.829712,7.04,6.57,-2.93,39.25,4131.0
1804,-0.23999,0.493774,0.979858,-7.85,12.01,9.21,39.25,4131.0
1808,-0.541504,-0.282715,1.362549,-10.28,-4.59,4.17,39.25,4131.0
1812,0.479858,-0.489258,1.166748,5.9,-14.62,-7.44,39.25,4131.0
1816,0.555542,0.287476,0.825806,6.74,6.86,-3.18,39.25,4131.0
1820,0.622925,0.076904,0.873657,8.76,2.28,-6.53,39.25,4131.0
1824,-0.080688,0.537354,0.874878,-4.92,13.41,4.25,39.25,4131.0
1828,-0.577026,-0.026978,1.337646,-11.75,1.52,10.87,39.25,4131.0
1832,0.278198,-0.561279,1.258667,2.4,-17.1,-3.69,39.25,4131.0
1836,0.608032,0.085205,0.869995,8.68,2.51,-6.47,39.25,4131.0
1840,0.657593,-0.111938,0.971436,8.81,-2.45,-10.09,39.25,4131.0
1844,0.096436,0.515747,0.793945,-1.18,13.44,1.13,39.25,4131.0
1848,-0.488892,0.165039,1.23645,-11.82,5.53,14.82,39.25,4131.0
1852,0.009521,-0.544922,1.338257,-1.51,-16.77,-2.12,39.25,4131.0
1856,0.640137,-0.109863,0.975708,8.82,-2.11,-10.37,39.25,4131.0
1860,0.64856,-0.278687,1.065918,8.25,-7.68,-10.66,39.25,4131.0
1864,0.329102,0.444458,0.782959,2.41,11.21,-0.24,39.25,4131.0
1868,-0.39563,0.296875,1.079712,-10.57,8.92,15.09,39.25,4131.0
1872,-0.305542,-0.488037,1.360718,-5.33,-12.74,-0.81,39.25,4131.0
1876,0.644775,-0.282593,1.062988,8.23,-7.55,-11.22,39.25,4131.0
1880,0.52478,-0.457031,1.133057,6.32,-13.11,-8.29,39.25,4131.0
1884,0.525879,0.347778,0.824585,6.07,7.56,-2.0,39.25,4131.0
1888,-0.293579,0.454712,0.984375,-8.43,12.09,11.4,39.25,4131.0
1892,-0.52124,-0.34021,1.377319,-9.56,-6.28,1.45,39.25,4131.0
1896,0.529419,-0.453125,1.134521,6.23,-13.07,-8.69,39.25,4131.0
1900,0.336914,-0.552612,1.244263,3.11,-16.86,-4.76,39.25,4131.0
1904,0.600098,0.140747,0.865967,8.74,3.12,-6.08,39.25,4131.0
1908,-0.11377,0.540894,0.897827,-5.77,13.73,5.37,39.25,4131.0
1912,-0.592041,-0.081421,1.379395,-11.71,0.23,9.15,39.25,4131.0
1916,0.345825,-0.547363,1.251343,3.5,-16.76,-4.49,39.25,4131.0
1920,0.064087,-0.543457,1.337891,-0.53,-17.25,-1.95,39.25,4131.0
1924,0.595215,-0.09021,0.911499,9.57,-1.03,-10.79,39.25,4131.0
1928,0.06189,0.519531,0.794312,-2.51,13.61,0.81,39.25,4131.0
1932,-0.481079,0.106079,1.244385,-11.81,4.9,14.74,39.25,4131.0
1936,0.053345,-0.549194,1.339111,-0.16,-16.99,-1.8,39.25,4131.0
1940,-0.261719,-0.514893,1.366577,-3.98,-13.05,-0.36,39.25,4131.0
1944,0.640869,-0.248901,1.03479,9.3,-6.16,-10.09,39.25,4131.0
1948,0.293457,0.485352,0.78125,0.65,11.35,-0.79,39.25,4131.0
1952,-0.394897,0.259399,1.121826,-11.98,7.97,15.14,39.25,4131.0
1956,-0.244873,-0.526856,1.368774,-3.71,-13.08,0.08,39.25,4131.0
1960,-0.457886,-0.4021,1.378418,-8.16,-7.25,4.3,39.25,4131.0
1964,0.595581,-0.398193,1.135864,8.15,-12.29,-7.47,39.25,4131.0
1968,0.490845,0.425049,0.812134,4.83,7.93,-3.34,39.25,4131.0
1972,-0.316772,0.457764,1.056885,-10.43,11.05,11.21,39.25,4131.0
1976,-0.453247,-0.416626,1.376099,-7.82,-7.44,4.21,39.25,4131.0
1980,-0.517456,-0.207153,1.35083,-11.18,-1.76,10.38,39.25,4131.0
1984,0.392212,-0.499145,1.227905,6.43,-15.25,-3.92,39.25,4131.0
1988,0.540894,0.241699,0.846924,7.97,4.41,-6.85,39.25,4131.0
1992,-0.158447,0.505371,0.925293,-8.56,12.2,4.27,39.25,4131.0
1996,-0.518555,-0.222046,1.348389,-10.91,-1.65,9.47,39.25,4131.0
2000,-0.486084,-0.015015,1.26355,-12.34,3.24,14.6,39.25,4131.0
2004,0.130371,-0.552979,1.313477,2.86,-16.31,-2.12,39.25,4131.0
2008,0.576416,0.028931,0.893921,9.74,1.27,-9.53,39.25,4131.0
2012,-0.00354,0.49585,0.813843,-5.38,12.38,0.08,39.25,4131.0
2016,-0.490601,-0.020386,1.274536,-12.24,2.82,14.22,39.25,4131.0
2020,-0.411621,0.172241,1.167114,-12.97,6.66,15.01,39.25,4131.0
2024,-0.141479,-0.540771,1.348877,-1.61,-14.06,-1.1,39.25,4131.0
2028,0.650879,-0.158203,0.999878,9.68,-3.74,-9.35,39.25,4131.0
2032,0.145142,0.498535,0.766846,-0.88,11.64,-0.84,39.25,4131.0
2036,-0.408203,0.172974,1.183472,-12.67,6.48,14.76,39.25,4131.0
2040,-0.357666,0.415527,1.084839,-11.4,9.58,12.56,39.25,4131.0
2044,-0.366333,-0.473145,1.358032,-6.52,-9.67,2.15,39.25,4131.0
2048,0.626343,-0.319702,1.111206,8.57,-9.6,-8.95,39.25,4131.0
2052,0.378906,0.424561,0.793457,3.49,9.34,-1.81,39.25,4131.0
2056,-0.363647,0.415649,1.104004,-11.07,9.72,12.5,39.25,4131.0
2060,-0.211182,0.505249,0.977051,-8.15,11.94,7.57,39.25,4131.0
2064,-0.515991,-0.265991,1.354736,-10.38,-3.94,6.45,39.31,4135.0
2068,0.323608,0.492188,0.787109,1.53,10.14,-1.73,39.31,4135.0
2072,-0.424194,0.22522,1.160034,-11.37,7.01,15.5,39.31,4135.0
2076,-0.127808,-0.520386,1.354736,-3.07,-15.06,-1.59,39.31,4135.0
2080,0.654785,-0.17627,1.018433,8.69,-4.49,-10.51,39.31,4135.0
2084,0.60022,-0.353516,1.102905,7.72,-10.29,-10.58,39.31,4135.0
2088,0.435181,0.41687,0.790527,4.23,9.66,-1.31,39.31,4135.0
2092,-0.359497,0.365723,1.037231,-9.89,10.26,13.42,39.31,4135.0
2096,-0.387695,-0.453857,1.355957,-7.02,-10.09,0.13,39.31,4135.0
2100,0.604736,-0.348267,1.103882,7.64,-9.84,-10.64,39.31,4135.0
2104,0.453735,-0.51123,1.176025,5.4,-15.11,-7.14,39.31,4135.0
2108,0.573975,0.267944,0.83728,7.2,5.83,-3.04,39.31,4135.0
2112,-0.219849,0.501709,0.953491,-7.57,12.7,9.45,39.31,4135.0
2116,-0.575684,-0.253906,1.375488,-10.49,-3.7,3.92,39.31,4135.0
2120,0.477905,-0.505981,1.161499,5.4,-14.94,-6.77,39.31,4135.0
2124,0.235107,-0.555664,1.281982,1.62,-17.35,-3.86,39.31,4135.0
2128,0.633423,0.054077,0.883179,8.82,1.44,-7.06,39.31,4135.0
2132,-0.045288,0.535278,0.859741,-4.2,13.87,3.82,39.31,4135.0
2136,-0.574219,0.014893,1.343384,-11.91,1.92,11.54,39.31,4135.0
2140,0.255005,-0.566772,1.273315,1.78,-17.3,-2.96,39.31,4135.0
2144,-0.050171,-0.531006,1.354004,-2.31,-16.26,-1.91,39.31,4135.0
2148,0.654419,-0.167969,0.969116,8.79,-3.6,-10.4,39.31,4135.0
2152,0.142822,0.505249,0.78772,-0.85,13.44,0.79,39.31,4135.0
2156,-0.468506,0.170898,1.203491,-11.54,6.08,14.74,39.31,4135.0
2160,-0.052979,-0.539062,1.356201,-1.79,-16.31,-1.74,39.31,4135.0
2164,-0.341187,-0.483765,1.364624,-5.65,-11.76,0.05,39.31,4135.0
2168,0.656128,-0.310669,1.05957,8.15,-8.37,-10.92,39.31,4135.0
2172,0.642578,-0.205566,1.015015,10.31,-5.08,-9.18,39.38,4075.0
2176,0.254883,0.506104,0.787964,-0.37,11.33,-1.94,39.38,4075.0
2180,-0.389648,0.21936,1.138794,-12.92,7.02,14.86,39.38,4075.0
2184,-0.316284,0.423828,1.064209,-11.46,9.92,10.36,39.38,4075.0
2188,-0.434204,-0.435181,1.372559,-7.38,-7.31,5.18,39.38,4075.0
2192,0.620728,-0.358398,1.131104,9.38,-11.05,-6.66,39.38,4075.0
2196,0.44165,0.454224,0.813599,4.05,8.14,-4.06,39.38,4075.0
2200,-0.327759,0.42688,1.068604,-11.75,9.96,10.54,39.38,4075.0
2204,-0.160034,0.489746,0.931152,-9.7,11.44,3.68,39.38,4075.0
2208,-0.495605,-0.241211,1.361816,-10.89,-1.83,10.44,39.38,4075.0
2212,0.398926,-0.477905,1.220093,7.86,-15.02,-3.96,39.38,4075.0
2216,0.518311,0.277222,0.838013,7.53,5.21,-7.11,39.38,4075.0
2220,-0.173096,0.489868,0.944092,-9.99,11.26,3.97,39.38,4075.0
2224,-0.012817,0.501221,0.815186,-6.54,11.7,-0.6,39.38,4075.0
2228,-0.456543,-0.050049,1.283203,-12.61,2.55,14.89,39.38,4075.0
2232,0.142822,-0.548584,1.299683,4.24,-16.05,-1.98,39.38,4075.0
2236,0.558472,0.072632,0.881958,9.74,2.34,-9.56,39.38,4075.0
2240,-0.014771,0.49707,0.82373,-6.81,11.5,-0.53,39.38,4075.0
2244,0.121094,0.512817,0.764893,-2.08,11.11,-1.71,39.38,4075.0
2248,-0.390625,0.118652,1.187378,-13.5,5.39,15.05,39.38,4075.0
2252,-0.105835,-0.553833,1.35022,-0.32,-13.86,-0.15,39.38,4075.0
2256,0.641846,-0.106323,0.993164,10.19,-2.35,-9.08,39.38,4075.0
2260,0.109131,0.507568,0.762939,-2.37,11.24,-1.5,39.38,4075.0
2264,0.323242,0.46106,0.787231,2.29,9.63,-2.52,39.38,4075.0
2268,-0.358154,0.36377,1.103272,-12.7,8.37,12.12,39.38,4075.0
2272,-0.316162,-0.519775,1.357422,-5.11,-9.9,2.53,39.38,4075.0
2276,0.642334,-0.251465,1.092529,9.84,-8.13,-7.93,39.38,4075.0
2280,0.300903,0.456787,0.784424,2.02,9.88,-2.59,39.38,4075.0
2284,0.487305,0.344482,0.821167,6.15,7.05,-4.71,39.38,4075.0
2288,-0.240479,0.483765,1.002319,-9.99,10.43,7.42,39.44,4135.0
2292,0.624512,-0.095581,0.983765,9.5,-1.78,-10.19,39.44,4135.0
2296,0.090332,0.512695,0.786865,-1.78,12.32,-0.56,39.44,4135.0
2300,-0.430908,0.144653,1.223511,-12.13,5.2,15.14,39.44,4135.0
2304,-0.015747,-0.540894,1.345825,-0.61,-15.73,-1.17,39.44,4135.0
2308,-0.324219,-0.502686,1.357788,-5.18,-11.38,0.33,39.44,4135.0
2312,0.62915,-0.261719,1.080444,9.47,-7.59,-10.14,39.44,4135.0
2316,0.330322,0.45459,0.781372,2.4,10.49,-1.75,39.44,4135.0
2320,-0.362305,0.280273,1.073364,-11.43,8.66,13.73,39.44,4135.0
2324,-0.308594,-0.501343,1.359985,-4.89,-11.63,0.02,39.44,4135.0
2328,-0.50769,-0.340576,1.371216,-9.66,-5.04,3.91,39.44,4135.0
2332,0.518066,-0.453491,1.14209,7.44,-13.12,-7.14,39.44,4135.0
2336,0.506104,0.343506,0.817261,5.93,7.77,-3.62,39.44,4135.0
2340,-0.269409,0.445435,0.970581,-9.51,10.89,9.49,39.44,4135.0
2344,-0.500732,-0.34375,1.374146,-9.53,-5.69,4.31,39.44,4135.0
2348,-0.561523,-0.05127,1.362915,-11.96,0.92,10.53,39.44,4135.0
2352,0.307983,-0.547119,1.254028,3.77,-16.89,-3.51,39.44,4135.0
2356,0.595703,0.131226,0.865723,8.85,3.34,-6.73,39.44,4135.0
2360,-0.099854,0.522949,0.894531,-6.44,12.81,3.95,39.44,4135.0
2364,-0.563477,-0.059082,1.369873,-11.82,0.76,10.5,39.44,4135.0
2368,-0.445923,0.123169,1.23877,-12.05,5.29,15.04,39.44,4135.0
2372,0.001709,-0.545288,1.34021,-0.56,-16.61,-1.49,39.44,4135.0
2376,0.630981,-0.112183,0.935547,9.76,-1.54,-10.76,39.44,4135.0
2380,0.084229,0.515015,0.793945,-2.67,13.09,0.13,39.44,4135.0
2384,-0.447266,0.118408,1.233887,-12.09,4.99,15.55,39.44,4135.0
2388,-0.361816,0.272339,1.07605,-11.53,8.2,14.56,39.44,4135.0
2392,-0.317749,-0.512573,1.372314,-4.98,-12.01,1.01,39.44,4135.0
2396,0.65686,-0.274658,1.048706,9.4,-7.08,-9.83,39.44,4135.0
2400,0.325073,0.490845,0.796631,1.34,10.66,-2.05,39.44,4135.0
2404,-0.358765,0.268066,1.08374,-11.84,8.01,14.29,39.44,4135.0
2408,-0.276978,0.461182,1.010376,-10.59,10.9,8.91,39.44,4135.0
2412,-0.484131,-0.363403,1.377319,-9.12,-5.5,6.31,39.44,4135.0
2416,0.560913,-0.429443,1.151001,8.82,-12.74,-6.5,39.44,4135.0
2420,0.498291,0.399048,0.834107,5.65,7.21,-5.18,39.44,4135.0
2424,-0.288574,0.45166,1.016846,-10.91,10.85,8.55,39.44,4135.0
2428,-0.0979,0.489502,0.871094,-8.6,12.24,1.97,39.44,4135.0
2432,-0.500366,-0.164429,1.333374,-11.57,-0.4,12.24,39.44,4135.0
2436,0.318726,-0.52124,1.25354,6.62,-15.44,-2.73,39.44,4135.0
2440,0.541748,0.209106,0.851807,8.62,4.05,-8.82,39.44,4135.0
2444,-0.09668,0.479858,0.88269,-9.21,11.71,1.53,39.44,4135.0
2448,0.029541,0.511353,0.779907,-5.32,11.93,-1.71,39.44,4135.0
2452,-0.435425,-0.004517,1.236938,-13.17,4.19,15.07,39.44,4135.0
2456,0.057617,-0.56189,1.324463,2.87,-15.6,-1.18,39.44,4135.0
2460,0.57959,0.005127,0.908081,10.24,0.68,-10.02,39.44,4135.0
2464,0.008667,0.502319,0.787354,-5.83,11.75,-1.18,39.44,4135.0
2468,0.186279,0.522095,0.770752,-1.3,10.67,-2.15,39.44,4135.0
2472,-0.367676,0.183472,1.160767,-13.52,6.54,13.79,39.44,4135.0
2476,-0.196533,-0.558594,1.352783,-1.53,-12.72,0.44,39.44,4135.0
2480,0.665894,-0.147583,1.021606,10.53,-4.22,-8.79,39.44,4135.0
2484,0.16333,0.509521,0.765991,-1.28,10.92,-1.83,39.44,4135.0
2488,0.385254,0.447754,0.800171,3.4,8.85,-3.42,39.44,4135.0
2492,-0.33252,0.402832,1.086426,-12.24,8.84,10.76,39.44,4135.0
2496,-0.374146,-0.482666,1.35144,-6.46,-8.4,3.83,39.44,4135.0
2500,0.610107,-0.302246,1.124756,9.94,-9.75,-7.11,39.44,4135.0
2504,0.377686,0.447144,0.803589,3.21,9.37,-2.95,39.44,4135.0
2508,0.511597,0.297485,0.839111,7.11,6.05,-5.8,39.44,4135.0
2512,-0.184692,0.496704,0.969727,-9.53,10.65,5.73,39.44,4135.0
2516,-0.472534,-0.288452,1.357544,-10.47,-3.2,8.63,39.44,4135.0
2520,0.431397,-0.473755,1.188354,7.98,-13.72,-5.45,39.44,4135.0
2524,0.515015,0.305542,0.831421,6.74,6.76,-5.52,39.44,4135.0
2528,0.564697,0.079834,0.882935,9.03,2.61,-8.15,39.44,4135.0
2532,-0.036743,0.507568,0.852905,-6.1,11.81,1.28,39.44,4135.0
2536,-0.506958,-0.057983,1.300659,-12.16,1.8,12.76,39.44,4135.0
2540,0.214722,-0.554199,1.269897,3.83,-16.18,-3.44,39.44,4135.0
2544,0.585083,0.096191,0.881348,9.11,2.64,-7.69,39.44,4135.0
2548,0.61853,-0.102051,0.99707,9.63,-2.17,-9.95,39.44,4135.0
2552,0.106323,0.512573,0.77356,-1.63,11.83,-0.94,39.44,4135.0
2556,-0.417969,0.136475,1.208984,-12.65,5.34,15.12,39.44,4135.0
2560,-0.050903,-0.5448,1.341919,-0.63,-15.07,-1.39,39.44,4135.0
2564,0.639771,-0.088379,0.991821,9.6,-2.06,-9.55,39.44,4135.0
2568,0.627197,-0.242554,1.093872,9.67,-7.17,-9.44,39.44,4135.0
2572,0.322144,0.458984,0.785278,2.12,10.38,-1.92,39.44,4135.0
2576,-0.338623,0.281982,1.080811,-11.83,8.16,13.5,39.44,4135.0
2580,-0.302734,-0.513306,1.355835,-4.62,-11.37,0.8,39.44,4135.0
2584,0.636108,-0.23645,1.072388,9.73,-7.05,-9.66,39.44,4135.0
2588,0.522095,-0.439697,1.135498,8.34,-12.41,-7.15,39.44,4135.0
2592,0.490601,0.362427,0.821411,5.67,7.6,-3.78,39.44,4135.0
2596,-0.267456,0.430054,0.98291,-10.19,10.53,9.61,39.44,4135.0
2600,-0.481567,-0.377319,1.370483,-9.14,-5.98,3.6,39.44,4135.0
2604,0.535034,-0.43811,1.128784,8.18,-12.44,-6.43,39.44,4135.0
2608,0.331299,-0.546753,1.229858,4.72,-16.12,-3.53,39.44,4135.0
2612,0.578247,0.163086,0.858154,8.69,3.99,-6.56,39.44,4500.0
2616,-0.289673,-0.510742,1.363281,-4.26,-12.38,0.16,39.44,4500.0
2620,0.649658,-0.249512,1.043091,9.47,-6.3,-10.57,39.44,4500.0
2624,0.296387,0.484985,0.788574,1.08,11.09,-1.87,39.44,4500.0
2628,-0.39917,0.241455,1.084961,-11.85,7.56,14.92,39.44,4500.0
2632,-0.293335,0.410522,1.00769,-11.16,10.31,9.36,39.44,4500.0
2636,-0.474853,-0.407837,1.37793,-8.61,-6.31,4.83,39.44,4500.0
2640,0.584473,-0.392822,1.134033,9.29,-11.95,-6.49,39.44,4500.0
2644,0.484497,0.432129,0.836426,5.1,7.77,-3.73,39.44,4500.0
2648,-0.299805,0.429077,1.028687,-11.38,10.13,9.44,39.44,4500.0
2652,-0.145752,0.492432,0.901123,-9.31,11.98,2.83,39.44,4500.0
2656,-0.493774,-0.192505,1.355835,-11.24,-1.28,11.5,39.44,4500.0
2660,0.357422,-0.515625,1.226196,7.09,-15.07,-3.05,39.44,4500.0
2664,0.533569,0.235718,0.847534,8.26,4.69,-7.48,39.44,4500.0
2668,-0.138306,0.486938,0.906982,-9.62,11.66,2.92,39.44,4500.0
2672,0.012817,0.5,0.795166,-6.02,11.83,-1.44,39.44,4500.0
2676,-0.446655,-0.035156,1.257813,-12.89,3.18,15.08,39.44,4500.0
2680,0.103027,-0.557739,1.312012,3.68,-15.65,-0.89,39.44,4500.0
2684,0.539429,0.044189,0.904907,10.09,1.17,-10.47,39.44,4500.0
2688,-0.000977,0.499634,0.798218,-6.29,11.74,-1.27,39.44,4500.0
2692,0.163574,0.525391,0.772461,-2.17,10.86,-2.36,39.44,4500.0
2696,-0.375977,0.137085,1.168945,-13.74,6.28,14.24,39.44,4500.0
2700,-0.157471,-0.561157,1.347656,-0.64,-13.3,0.8,39.44,4500.0
2704,0.636963,-0.133057,0.994385,10.84,-3.15,-9.56,39.44,4500.0
2708,0.138184,0.529541,0.770264,-2.22,11.0,-1.72,39.44,4500.0
